event_id,year,sort_order,date_label,date_precision,coverage_role,coverage_start_year,coverage_end_year,coverage_group_id,item_kind,event_type,title,description,significance,primary_education_stage,education_stage_tags,curriculum_basis,importance_level,display_priority,related_polity_ids,related_people,location_name,longitude,latitude,location_historical_name,location_modern_name,location_modern_admin_id,location_precision,location_confidence_score,location_source_titles,location_source_urls,location_note,source_titles,source_urls,source_type,confidence_score,confidence_note,fact_review_status,review_note
event_eur_0042,1415,43,1415年,year,exact_year_event,1415,1415,,core_event,battle,Battle of Agincourt,亨利五世以少胜多击败法军。,百年战争英方代表性胜利。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0064|polity_eur_0063,Henry V,Agincourt,2.143,50.4636,Agincourt,Agincourt,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,synthesized_secondary,92,,verified,
event_eur_0043,1453,44,1453年,year,exact_year_event,1453,1453,,core_event,city_capture,Fall of Constantinople,奥斯曼苏丹穆罕默德二世攻陷君士坦丁堡，拜占庭灭亡。,中世纪终结的标志性事件。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0084|polity_eur_0085,Mehmed II; Constantine XI,Constantinople,28.9784,41.0082,Constantinople,Constantinople,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Byzantine Empire,https://www.britannica.com/place/Byzantine-Empire,synthesized_secondary,95,,verified,
event_eur_0044,1492,45,1492年,year,exact_year_event,1492,1492,,core_event,reconquest_and_voyage,Fall of Granada & Columbus's voyage,阿拉贡-卡斯蒂利亚联军攻克格拉纳达，结束伊比利亚 reconquista；同年哥伦布抵达美洲。,基督教伊比利亚统一与大航海时代开端。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0072|polity_eur_0073,Ferdinand II; Isabella I; Christopher Columbus,Granada,-3.5986,37.1773,Granada,Granada,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Spain — History,https://www.britannica.com/place/Spain/History,synthesized_secondary,92,,verified,
event_eur_0045,1517,46,1517年,year,exact_year_event,1517,1517,,core_event,religious_event,Luther's 95 Theses,马丁·路德在维滕贝格发表《九十五条论纲》，引发宗教改革。,宗教改革开始。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0061,Martin Luther,,,,,,,,,,,,Encyclopaedia Britannica: Reformation,https://www.britannica.com/event/Reformation,synthesized_secondary,92,,verified,
event_eur_0046,1529,47,1529年,year,exact_year_event,1529,1529,,core_event,siege,Siege of Vienna by Ottoman forces,奥斯曼苏丹苏莱曼一世围攻维也纳未果。,奥斯曼扩张达到中欧地理极限。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0091|polity_eur_0090,Suleiman the Magnificent,Vienna,16.3738,48.2082,Vienna,Vienna,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,synthesized_secondary,92,,verified,
event_eur_0047,1571,48,1571年,year,exact_year_event,1571,1571,,core_event,naval_battle,Battle of Lepanto,神圣同盟舰队在希腊勒班陀击败奥斯曼舰队。,结束奥斯曼地中海海上不可挑战的迷思。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0088|polity_eur_0066|polity_eur_0071|polity_eur_0091,,Lepanto,21.3329,38.4012,Lepanto,Lepanto,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Italy — History,https://www.britannica.com/place/Italy/History,synthesized_secondary,92,,verified,
event_eur_0048,1588,49,1588年,year,exact_year_event,1588,1588,,core_event,naval_battle,Spanish Armada defeated,伊丽莎白一世英军舰队击败西班牙无敌舰队入侵英格兰图谋。,海上霸权天平向英格兰倾斜。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0092|polity_eur_0088,Philip II; Elizabeth I,,,,,,,,,,,,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,synthesized_secondary,92,,verified,
event_eur_0049,1618,50,1618年,year,exact_year_event,1618,1618,,core_event,war_outbreak,Defenestration of Prague — Thirty Years' War begins,布拉格抛窗事件引爆三十年战争。,近代早期欧洲最具毁灭性战争之一。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0078|polity_eur_0090,,Prague,14.4378,50.0755,Prague,Prague,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Thirty Years' War,https://www.britannica.com/event/Thirty-Years-War,synthesized_secondary,92,,verified,
event_eur_0050,1648,51,1648年,year,exact_year_event,1648,1648,,core_event,treaty,Peace of Westphalia,威斯特伐利亚和约结束三十年战争，确立主权国家体系。,近代国际体系基石。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0090|polity_eur_0063|polity_eur_0100|polity_eur_0088|polity_eur_0096,,,,,,,,,,,,,Encyclopaedia Britannica: Thirty Years' War,https://www.britannica.com/event/Thirty-Years-War,synthesized_secondary,95,,verified,
event_eur_0051,1683,52,1683年,year,exact_year_event,1683,1683,,core_event,siege,Second Siege of Vienna,约翰三世·索别斯基率波兰-奥地利联军击退奥斯曼围攻。,奥斯曼帝国扩张极限的转折点。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0091|polity_eur_0097|polity_eur_0090,Jan III Sobieski; Kara Mustafa Pasha,Vienna-1683,16.3738,48.2082,Vienna-1683,Vienna-1683,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,synthesized_secondary,92,,verified,
event_eur_0052,1707,53,1707年,year,exact_year_event,1707,1707,,core_event,political_union,Acts of Union — Kingdom of Great Britain,英格兰王国与苏格兰王国合并为大不列颠王国。,不列颠民族国家成形。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0094|polity_eur_0065|polity_eur_0095,Anne,,,,,,,,,,,,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,synthesized_secondary,95,,verified,
event_eur_0053,1721,54,1721年,year,exact_year_event,1721,1721,,core_event,constitutional_transition,Peter the Great becomes Emperor of All Russia,北方大战结束，俄罗斯沙皇国正式升格为帝国。,俄罗斯进入大国行列。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0098|polity_eur_0099,Peter I the Great,Saint Petersburg,30.3351,59.9343,Saint Petersburg,Saint Petersburg,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,synthesized_secondary,92,,verified,
event_eur_0054,1763,55,1763年,year,exact_year_event,1763,1763,,core_event,treaty,Treaty of Paris — end of Seven Years' War,七年战争结束，英国获得加拿大、印度大部，法国损失殖民地。,英国成为全球最大殖民帝国。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0095|polity_eur_0063|polity_eur_0104,,,,,,,,,,,,,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,synthesized_secondary,92,,verified,
event_eur_0055,1772,56,1772年,year,exact_year_event,1772,1772,,core_event,territorial_partition,First Partition of Poland,俄罗斯、普鲁士、奥地利第一次瓜分波兰。,波兰-立陶宛联邦衰亡过程的第一阶段。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0097|polity_eur_0099|polity_eur_0090|polity_eur_0104,,,,,,,,,,,,,Encyclopaedia Britannica: Poland — History,https://www.britannica.com/place/Poland/History,synthesized_secondary,92,,verified,
event_eur_0056,1789,57,1789年,year,exact_year_event,1789,1789,,core_event,revolution_outbreak,Storming of the Bastille,巴黎人民攻陷巴士底狱，法国大革命爆发。,法国大革命象征性开端。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0063|polity_eur_0108,Sans-culottes; Marquis de Lafayette,Paris,2.3522,48.8566,Paris,Paris,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: French Revolution,https://www.britannica.com/event/French-Revolution,synthesized_secondary,95,,verified,
event_eur_0057,1804,58,1804年,year,exact_year_event,1804,1804,,core_event,coronation,Napoleon crowned Emperor,拿破仑·波拿巴在巴黎圣母院加冕为法兰西人皇帝。,法兰西第一帝国成立。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0109,Napoleon I,Paris,2.3522,48.8566,Paris,Paris,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Napoleonic Wars,https://www.britannica.com/event/Napoleonic-Wars,synthesized_secondary,95,,verified,
event_eur_0058,1812,59,1812年,year,exact_year_event,1812,1812,,core_event,military_campaign,Napoleon's Russian campaign,拿破仑率大军远征俄罗斯，最终撤退中损失惨重。,拿破仑第一帝国由盛转衰。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0109|polity_eur_0122,Napoleon I; Kutuzov; Alexander I,Moscow,37.6173,55.7558,Moscow,Moscow,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Napoleonic Wars,https://www.britannica.com/event/Napoleonic-Wars,synthesized_secondary,92,,verified,
event_eur_0059,1815,60,1815年,year,exact_year_event,1815,1815,,core_event,battle_and_treaty,Battle of Waterloo & Congress of Vienna,拿破仑在滑铁卢战败；维也纳会议重画欧洲版图。,拿破仑战争结束，欧洲均势体系建立。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0109|polity_eur_0115|polity_eur_0104|polity_eur_0116|polity_eur_0122,Napoleon I; Wellington; Blücher; Metternich,Waterloo,4.4119,50.68,Waterloo,Waterloo,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Napoleonic Wars,https://www.britannica.com/event/Napoleonic-Wars,synthesized_secondary,95,,verified,
event_eur_0060,1830,61,1830年,year,exact_year_event,1830,1830,,core_event,revolution,July Revolution in France,七月革命推翻波旁复辟，七月王朝（路易·菲利普）建立。,自由派民族革命浪潮第一波。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0110|polity_eur_0111,,Paris,2.3522,48.8566,Paris,Paris,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,synthesized_secondary,92,,verified,
event_eur_0061,1848,62,1848年,year,exact_year_event,1848,1848,,core_event,revolution_wave,Springtime of Nations,欧洲多国爆发自由主义与民族主义革命。,19 世纪欧洲政治格局重大转折。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0111|polity_eur_0116|polity_eur_0118|polity_eur_0121,,,,,,,,,,,,,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,synthesized_secondary,92,,verified,
event_eur_0062,1853,63,1853年,year,exact_year_event,1853,1853,,core_event,war_outbreak,Crimean War begins,俄罗斯与奥斯曼-英法奥联合开战。,欧洲协调机制首次重大破裂。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0122|polity_eur_0123|polity_eur_0115|polity_eur_0113,,Sevastopol,33.5253,44.6166,Sevastopol,Sevastopol,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,synthesized_secondary,92,,verified,
event_eur_0063,1861,64,1861年,year,exact_year_event,1861,1861,,core_event,political_unification,Proclamation of the Kingdom of Italy,意大利复兴运动统一各邦，宣布意大利王国成立。,意大利统一民族国家成形。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0121|polity_eur_0107,Victor Emmanuel II; Cavour; Garibaldi,Turin,,,Turin,Turin,,,,,,,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,synthesized_secondary,95,,verified,
event_eur_0064,1867,65,1867年,year,exact_year_event,1867,1867,,core_event,constitutional_compromise,Austro-Hungarian Ausgleich,奥地利帝国改组为奥地利-匈牙利双元帝国。,哈布斯堡君主国应对民族主义压力的政治妥协。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0116|polity_eur_0117,Franz Joseph I; Andrássy,,,,,,,,,,,,Encyclopaedia Britannica: Habsburg,https://www.britannica.com/topic/House-of-Habsburg,synthesized_secondary,92,,verified,
event_eur_0065,1870,66,1870年,year,exact_year_event,1870,1870,,core_event,battle_and_collapse,Franco-Prussian War & end of Second French Empire,普鲁士击败法国，色当之役后拿破仑三世被俘，第二帝国垮台。,德意志统一最后阶段。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0113|polity_eur_0104,Napoleon III; Bismarck; Moltke,,,,,,,,,,,,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,synthesized_secondary,95,,verified,
event_eur_0066,1871,67,1871年,year,exact_year_event,1871,1871,,core_event,political_unification,Proclamation of the German Empire,威廉一世在凡尔赛镜厅加冕德意志皇帝。,德意志统一民族国家成形。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0120|polity_eur_0104,Wilhelm I; Bismarck,,,,,,,,,,,,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,synthesized_secondary,95,,verified,
event_eur_0067,1878,68,1878年,year,exact_year_event,1878,1878,,core_event,treaty,Congress of Berlin,俾斯麦主持柏林会议，重新划定巴尔干疆界；塞、罗、门独立，保加利亚自治。,俄土战争后欧洲列强干涉东南欧。,高中,世界史|欧洲史,world_history_dataset_vEuropean,2,100,polity_eur_0120|polity_eur_0122|polity_eur_0123|polity_eur_0126|polity_eur_0127|polity_eur_0128,,Berlin,13.405,52.52,Berlin,Berlin,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,synthesized_secondary,92,,verified,
event_eur_0068,1905,69,1905年,year,exact_year_event,1905,1905,,core_event,revolution,Russian Revolution of 1905,日俄战败、血腥星期日触发首次大规模革命；尼古拉二世颁《十月宣言》，建立国家杜马。,俄罗斯立宪改革雏形与社会动荡先兆。,高中,世界史|欧洲史,world_history_dataset_vEuropean,2,100,polity_eur_0122,Nicholas II,Saint Petersburg,30.3351,59.9343,Saint Petersburg,Saint Petersburg,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,synthesized_secondary,92,,verified,
event_eur_0069,1908,70,1908年,year,exact_year_event,1908,1908,,core_event,revolution,Young Turk Revolution,青年土耳其党人迫使阿卜杜勒-哈米德二世恢复 1876 年宪法。,奥斯曼帝国宪政改革重启。,高中,世界史|欧洲史,world_history_dataset_vEuropean,2,100,polity_eur_0123|polity_eur_0124,,Constantinople,28.9784,41.0082,Constantinople,Constantinople,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,synthesized_secondary,92,,verified,
event_eur_0070,1912,71,1912年,year,exact_year_event,1912,1912,,core_event,war,First Balkan War,塞尔维亚、保加利亚、希腊、黑山联军击败奥斯曼帝国，瓜分巴尔干欧洲领土。,奥斯曼帝国基本退出欧洲。,高中,世界史|欧洲史,world_history_dataset_vEuropean,2,100,polity_eur_0124|polity_eur_0126|polity_eur_0128|polity_eur_0125,,,,,,,,,,,,,Encyclopaedia Britannica: Ottoman Empire,https://www.britannica.com/place/Ottoman-Empire,synthesized_secondary,92,,verified,
event_eur_0071,1914,72,1914年,year,exact_year_event,1914,1914,,core_event,assassination,Assassination of Archduke Franz Ferdinand,塞尔维亚学生加夫里洛·普林齐普在萨拉热窝刺杀奥地利大公弗朗茨·斐迪南。,一战导火索。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0117|polity_eur_0126,Gavrilo Princip; Franz Ferdinand,Sarajevo,18.4131,43.8563,Sarajevo,Sarajevo,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War I,https://www.britannica.com/event/World-War-I,synthesized_secondary,95,,verified,
event_eur_0072,1914,73,1914年,year,exact_year_event,1914,1914,,core_event,war_outbreak,Outbreak of World War I,奥匈帝国对塞尔维亚宣战，列强先后卷入。,第一次世界大战爆发。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0117|polity_eur_0120|polity_eur_0122|polity_eur_0063|polity_eur_0115|polity_eur_0124,,,,,,,,,,,,,Encyclopaedia Britannica: World War I,https://www.britannica.com/event/World-War-I,synthesized_secondary,95,,verified,
event_eur_0073,1917,74,1917年,year,exact_year_event,1917,1917,,core_event,revolution,Russian Revolutions of 1917,二月革命推翻沙皇尼古拉二世；十月革命推翻临时政府，布尔什维克掌权。,苏俄诞生，欧洲政治格局重塑。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0122|polity_eur_0152,Lenin; Trotsky; Kerensky,Saint Petersburg,30.3351,59.9343,Saint Petersburg,Saint Petersburg,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,synthesized_secondary,95,,verified,
event_eur_0074,1918,75,1918年,year,exact_year_event,1918,1918,,core_event,treaty,Armistice of 11 November & end of WWI,11 月 11 日协约国与德国签订康边停战协定，一战结束。,一战停战。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0120|polity_eur_0115|polity_eur_0114,,,,,,,,,,,,,Encyclopaedia Britannica: World War I,https://www.britannica.com/event/World-War-I,synthesized_secondary,95,,verified,
event_eur_0075,1919,76,1919年,year,exact_year_event,1919,1919,,core_event,treaty,Treaty of Versailles,一战战胜国与德国签订《凡尔赛条约》。,战后欧洲秩序重建；为二战埋下种子。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0137|polity_eur_0115|polity_eur_0114|polity_eur_0121,,Paris,2.3522,48.8566,Paris,Paris,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War I,https://www.britannica.com/event/World-War-I,synthesized_secondary,95,,verified,
event_eur_0076,1922,77,1922年,year,exact_year_event,1922,1922,,core_event,coup,March on Rome — Mussolini takes power,法西斯党向罗马进军，国王任命墨索里尼为首相。,法西斯独裁在意大利建立。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0121|polity_eur_0153,Benito Mussolini; Victor Emmanuel III,Rome,12.4964,41.9028,Rome,Rome,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,synthesized_secondary,92,,verified,
event_eur_0077,1933,78,1933年,year,exact_year_event,1933,1933,,core_event,political_appointment,Hitler appointed Chancellor,兴登堡任命希特勒为德国总理，纳粹党迅速集中权力。,纳粹党在德国掌权。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0137|polity_eur_0138,Adolf Hitler; Paul von Hindenburg,Berlin,13.405,52.52,Berlin,Berlin,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0078,1936,79,1936年,year,exact_year_event,1936,1936,,core_event,war_outbreak,Spanish Civil War begins,弗朗哥发动政变引发西班牙内战。,意德法西斯阵营试金石。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0157|polity_eur_0153|polity_eur_0138,Francisco Franco,,,,,,,,,,,,Encyclopaedia Britannica: Spain — History,https://www.britannica.com/place/Spain/History,synthesized_secondary,92,,verified,
event_eur_0079,1938,80,1938年,year,exact_year_event,1938,1938,,core_event,treaty_and_annexation,Munich Agreement & Anschluss,慕尼黑协定割让苏台德给德国；同年德国吞并奥地利。,英法对纳粹绥靖政策顶点。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0141|polity_eur_0139,Hitler; Chamberlain; Daladier,,,,,,,,,,,,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0080,1939,81,1939年,year,exact_year_event,1939,1939,,core_event,war_outbreak,Molotov-Ribbentrop Pact & invasion of Poland,苏德互不侵犯条约附密件瓜分东欧；9 月 1 日德入侵波兰，二战爆发。,第二次世界大战在欧洲爆发。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0152|polity_eur_0142,Hitler; Stalin; Molotov; Ribbentrop,Warsaw,21.0122,52.2297,Warsaw,Warsaw,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0081,1940,82,1940年,year,exact_year_event,1940,1940,,core_event,capitulation,Fall of France,6 月 22 日法国签订康边停战协定，维希政权成立。,纳粹德国占领西欧大部。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0114|polity_eur_0155|polity_eur_0138,Pétain; de Gaulle,,,,,,,,,,,,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0082,1941,83,1941年,year,exact_year_event,1941,1941,,core_event,invasion,Operation Barbarossa,6 月 22 日纳粹德国及其盟友入侵苏联。,东线战争开启，最终决定二战胜负。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0152,Hitler; Stalin,,,,,,,,,,,,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0083,1943,84,1943年,year,exact_year_event,1943,1943,,core_event,battle,Battle of Stalingrad ends,2 月 2 日德第六集团军在斯大林格勒投降。,东线战争转折点。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0152,Friedrich Paulus; Vasily Chuikov; Zhukov,Stalingrad,44.5018,48.708,Stalingrad,Stalingrad,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0084,1944,85,1944年,year,exact_year_event,1944,1944,,core_event,invasion,D-Day landings in Normandy,6 月 6 日盟军在诺曼底登陆开辟西线第二战场。,西欧解放开始。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0136|polity_eur_0156,Eisenhower; Montgomery,Normandy,-0.9472,49.3,Normandy,Normandy,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,95,,verified,
event_eur_0085,1945,86,1945年,year,exact_year_event,1945,1945,,core_event,surrender,V-E Day — Germany surrenders,5 月 8 日纳粹德国无条件投降，欧洲二战结束。,二战欧洲战场结束。,高中,世界史|欧洲史,world_history_dataset_vEuropean,3,100,polity_eur_0138|polity_eur_0136|polity_eur_0152|polity_eur_0156,Karl Dönitz; Wilhelm Keitel,Berlin,13.405,52.52,Berlin,Berlin,,city,80,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/,Coordinates are city/site approximations for map placement.,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,synthesized_secondary,98,,verified,
